гакаӈӄор эмъаԓвэнӄор ныԓгининъыӄин	 г а к а _ ӈӄор _ э м _  ъ а ԓ в _  э н _  ӄ о р _ н ы _  ԓ г и _  н и _ нъы _ ӄин _ 
наӄам майӈыԓеӈгыргыԓьын	 н а ӄ а м _ м а й ӈ ы _  ԓ е ӈ _  г ы р г ы _  ԓ ь ы _ н _ 
ынин таӈымыԓьэты ниԓгыӄин	 ы н _  и н _ т а ӈ _  ы м ы ԓ ь _ эты _ н _  и ԓ г ы _ ӄин _ 
ӄунԓеԓюн увик миӈкыри ӄун эԓгувтычгыԓьын эԓгыӄонагԓьан	 ӄ у н _  ԓ е ԓ ю н _ у в и к _ м и ӈ _ кы _ ри _ ӄ у н _ э ԓ г у _  в т ы ч г ы _  ԓ ь ы _  н _ э ԓ г ы _  ӄ о н а г ԓ ь а _  н _ 
иԓгыԓиԓьын ԓыгэн ӄун ымыԓьэты ниԓгыӄин ынин орвоор	 и ԓ г ы ԓ и _  ԓ ь ы _  н _ ԓ ы г э н _ ӄ у н _ ы м ы ԓ ь _ эты _ н _  и ԓ г ы _ ӄин _ ы н _  и н _ о р в о о р _ 
эвыр ӄооԓгыт ԓюур аатчеӄӄай	 э в ы р _ ӄ о о _  ԓ г ы т _ ԓ ю у р _ а а _  т _  ч е ӄ _ ӄай _ 
ӈытогъэ янор эмԓевыт рынтоӈаннэн	 ӈ ы т о _ гъ _ э _ я н о р _ э м _  ԓ е в ы т _ р ы н т о _  ӈ а н _ нэ _ н _ 
тэнԓымынкыри нытԓепыткуԓьэтӄин ынӄо	 т э н ԓ ы м _ ын _ кы _ ри _ н ы _  т _  ԓ е п ы т к у _  ԓ ь э т _  ӄ и н _ ы н ӄ о _ 
ӄынвэр ымыԓьэты увик рынтоӈаннэн	 ӄ ы н в э р _ ы м ы ԓ ь _ эты _ у в и к _ р ы н т о _  ӈ а н _ нэ _  н _ 
ынӄо ӈытосӄычатгъэ таӈванэван ныԓьунин атчытваԓьын	 ы н ӄ о _ ӈ ы т о _  с ӄ ы ч _ ат _ гъэ _ т а ӈ _  в а н э в а н _ н ы _  ԓ ь у _ ни _ н _ а т ч ы _  т в а _ ԓьы _ н _ 
ӄунԓеԓю эчги	 ӄ у н _  ԓ е ԓ ю _ э ч г и _ 
ӈытосӄычатгъэ	 ӈ ы т о _  с ӄ ы ч _ ат _ гъэ _ 
аатчеӄӄай пэнрысӄычаннэн	 а а _  т _  ч е ӄ _ ӄай _ п э н р ы _  с ӄ ы _  ч а н _ нэ _  н _ 
ытԓён ӄунԓеԓюнэ аны	 ы т ԓ ё н _ ӄ у н _  ԓ е ԓ ю _  н э _ а н ы _ 
гыттакавӄооԓгиӈа гинэгнинтыԓин ӄунԓеԓюнэ ынык	 г ы т т а к а в _  ӄ о о _  ԓ г и _  ӈ а _ г _  и н э _  г н _  и н т ы _  ԓ и н _ ӄ у н _  ԓ е ԓ ю _  н э _ ы н ы _  к _ 
гиӈкы	 г _  и ӈ _  к ы _ 
рирэннин ԓюур ынӄэн	 р и р _ эн _ ни _ н _ ԓ ю у р _ ы н ӄ э н _ 
аԓякватыткынык	 а ԓ я _  к в а т ы _  т к ы н ы _ к _ 
аԓякват 	 а ԓ я _  к в а _  т _ _ 
ӈан орвывынгыргык	 ӈ а н _ о р в ы _  в ы н г ы р г ы _  к _ 
рывоԓватытваԓьын ӈан риивтэгнык	 р ы _  в о ԓ в _  а т ы _  т в а _  ԓ ь ы _ н _ ӈ а н _ р и и в _  т э г н ы _ к _ 
ынӄэн ынкъам	 ы н ӄ э н _ ы н к ъ а м _ 
ынкы рирэннин	 ы н _ кы _ р и р _ эн _ ни _ н _ 
ынӄо пиринин томгэнырыкы рыԓьэтэннин	 ы н ӄ о _ п и р и _ ни _ н _ т о м г э _  н ы _  р ы _ кы _ р ы _  ԓ ь э т _ эн _ ни _ н _ 
ынкы намӈыԓёйвын	 ы н _ кы _ н а _  м ӈ ы ԓ ё _  й в ы _  н _ 
ванэван ымы ночнэнат	 в а н э в а н _ ы м ы _ н о ч н _  э н а _ т _ 
миӈкыри ӄун	 м и ӈ _ кы _ ри _ ӄун _ 
амайыԓгавкы аатчеӄӄай нэтэнринӈынъюн	 а м _  а й ы ԓ _  г а в _  к ы _ а а _  т _  ч е ӄ _ ӄай _ н э т э н _  р и н _  ӈ ы н ъ ю _  н _ 
ынӄэн пэрэёӄай ынкъам намӈыԓён нэмэ ӄынвэр пыӈыԓтэԓгъэ ытԓёнаӄай нивӄин ынраӄым	 ы н ӄ э н _ п э р э ё _  ӄ а й _ ы н к ъ а м _ н а _  м ӈ ы ԓ ё н _ н э м э _ ӄ ы н в э р _ п ы ӈ ы ԓ _ тэԓ _  г ъ _ э _ ы т ԓ ё н а _  ӄ а й _ н _  и в _ ӄин _ ы н р а _  ӄ ы м _ 
иам ԓыгэн ӄун ныԓгиниквыӄин гэтэйкыԓин энмычгын ыныграк камԓеԓы	 и а м _ ԓ ы г э н _ ӄ у н _ н ы _ ԓги _  н _  и к _ вы _  ӄ и н _ г э _  т э й к ы _ ԓин _ э н м ы ч _ гы _ н _ ы н ы _  г р а _ к _ к а м ԓ _ еԓы _ 
иӈӄун мэӈин эвнэԓӄыткэ нитгъэн	 и ӈ ӄ у н _ м э ӈ _ ин _ э в н э _  ԓ ӄ ы т _  к _ э _ н _  и т _  г ъ э _ н _ 
ынӄо игыр ԓьэԓеӈкы ынраӄ гимԓыттъивыԓин энмээм ынӄэным	 ы н ӄ о _ и г ы р _ ԓ ь э ԓ е ӈ _ кы _ ы н р а _ ӄ _ г _  и м ԓ ы _  т т ъ и в ы _  ԓ и н _ э н м э э м _ ы н ӄ э н ы м _ 
энмычгын гатарӄойвэнӈачгатԓен таӈэтъо таӈъаӄаттаты гэнъэтԓин ынӄо пԓыткуй пыӈыԓтэԓык	 э н м ы ч _ гы _ н _ г а _  т а р _  ӄ о й в э _  н ӈ а _  ч г _ ат _ ԓен _ т а ӈ _  э т ъ о _ т а ӈ _  ъ а ӄ а т т _ аты _ г э _ нъэт _ ԓин _ ы н ӄ о _ п ԓ ы т к у _  й _ п ы ӈ ы ԓ _  т э ԓ ы _ к _ 
ӄунԓеԓюнэ ивнин ынӄо ивнинэт	 ӄ у н _  ԓ е ԓ ю _  н э _ и в _ ни _ н _ ы н ӄ о _ и в _ ни _  н э _ т _ 
тумгыт ӄунԓеԓюнэ ынӄо ӄытгъи ынръа ӈан гаԓгэчаӈыттатчаԓенат	 т у м г ы _ т _ ӄ у н _  ԓ е ԓ ю _  н э _ ы н ӄ о _ ӄ ы т _ гъ _ и _ ы н р ъ а _ ӈ а н _ г а _ ԓгэ _  ч а ӈ ы т т а _  т ч а _  ԓ е н а _ т _ 
ивнинэт ӄунԓеԓюнэ нивӄинэт ытри	 и в _ ни _  н э _ т _ ӄ у н _  ԓ е ԓ ю _ нэ _ н _ ив _  ӄ и н э _ т _ ы т р и _ 
наӄам ӄунԓеԓю ныԓгэнанӈэнаӄэн гатваԓен тэӈвэнԓыги ԓёӈытва нынтыӄин	 н а ӄ а м _ ӄ у н _  ԓ е ԓ ю _ ны _  ԓ г э _  н а _  н _  ӈ э н а _  ӄ э н _ г а _ тва _ ԓен _ т э ӈ _  в э н ԓ ы г и _ ԓ ё ӈ ы _ тва _ н ы _  н т ы _ ӄин _ 
ынӄо ивнинэт ӄунԓеԓюнэ ынӈатаԓ ымы мытратвыгыт эвыр	 ы н ӄ о _ и в _ ни _  н э _ т _ ӄ у н _  ԓ е ԓ ю _  н э _ ы н ӈ а _ таԓ _ ы м ы _ м ы т _  р а _  т в ы _  г ы т _ э в ы р _ 
ранмыӈыткы мотԓынто эчги ынӈин	 р а _  н м ы _  ӈ ы _  т к ы _ м о т ԓ ы н т о _ э ч г и _ ы н ӈ и н _ 
ивыпԓыткук ынӄэнат ӄунԓеԓю ганӈэнайпыԓен ынкъам гантосӄычатԓен пойгын	 и в ы _  п ԓ ы т к у _ к _ ы н ӄ э н а _  т _ ӄ у н _  ԓ е ԓ ю _ г а _  н ӈ э н а _ йпы _ ԓен _ ы н к ъ а м _ г а _  н т о _  с ӄ ы ч а _ т _ ԓен _ п о й г ы _ н _ 
пиринин ынӄо ярачыкогты пиӈкугъи ынкы	 п и р и _ ни _ н _ ы н ӄ о _ я р а _  ч ы к о _ гты _ п и ӈ к у _ гъ _ и _ ы н _ кы _ 
тымыткойвынэнат таӈымыԓьо ынӄо ӈытогъэ аатчеӄӄай ивнин ӄунԓеԓюнэ	 т ы _  м ы т к о _ йвы _ н _  э н а _ т _ т а ӈ _ ымыԓьо _ ы н ӄ о _ ӈ ы т о _ гъ _ э _ а а _  т _  ч е ӄ _ ӄай _ и в _ ни _ н _ ӄ у н _ ԓеԓю _  н э _ 
энмэч моогты	 э н м э ч _ м о о _  г т ы _ 
ӄыԓӄытги ынкъам ӄавэръэпыгэ	 ӄ ы _  ԓ ӄ ы т _ г _ и _ ы н к ъ а м _ ӄ а в э р ъ _ эпы _  г _ э _ 
аатчеӄӄай ӄытгъи наӄам иръычвыткыԓьин уйӈэ ԓыгэн ӄун ӄэтывъэӈӈоԓьыӄай ынкъам пыкиргъи	 а а _  т _  ч е ӄ _ ӄай _ ӄ ы т _ гъ _ и _ н а ӄ а м _ и р ъ ы ч в ы т к ы _  ԓ ь _  и н _ у й ӈ э _ ԓ ы г э н _ ӄ у н _ ӄ э т ы _  в ъ э _  ӈ ӈ о _  ԓ ь ы _  ӄ а й _ ы н к ъ а м _ п ы к и р _ гъ _ и _ 
муук ӄоныръым нэмэ ирэпиӄытъымынэ	 м у у _  к _ ӄ о н ы _ р _ ъым _ н э м э _ и р э _  п и ӄ ы _  т _  ъ ы м _  ы н э _ 
гэнԓьэтэтԓин нанавэръэпатъёгъан ԓыгитэӈэвиръэ ынӄо эквэтгъэт нэмэ ынкэгйит аны ӄынвэр вуԓӄытвий	 г э _  н _  ԓ ь э т _ эт _ ԓин _ н _  а н а _  в э р ъ _  э п а т ъ ё _  г ъ а _ н _ ԓ ы г и т э ӈ _  э в и р _  ъ _ э _ ы н ӄ о _ э к в э т _  г ъ э _ т _ н э м э _ ы н к э г _ йит _ а н ы _ ӄ ы н в э р _ в у ԓ ӄ ы _ тви _  й _ 
ԓюур ынкы эмԓыттъэнмиӈын нэԓьун ӄэгԓынангэт ынӈин ваԓьын гэтэйкыԓин	 ԓ ю у р _ ы н _ кы _ э м _  ԓ ы т т _  ъ э н м и ӈ ы _  н _ н э _  ԓ ь у _ н _ ӄ э г ԓ ы _ нан _ гэт _ ы н ӈ и н _ в а _ ԓьы _ н _ г э _  т э й к ы _ ԓин _ 
пыкиргъэт ынкы ԓыгэн	 п ы к и р _  г ъ э _ т _ ы н _ кы _ ԓ ы г э н _ 
гыргоԓягты ныгитэӄин наӄам	 г ы р г о ԓ я _ гты _ ны _  г и т э _  ӄ и н _ н а ӄ а м _ 
вусӄымчыку мачванэван нывытрэтын тарӄойвэйӈын ынкы ӄэйыӄын чимгьугъи тумгэӄэй ӄунԓеԓю нивӄин миӈкыри мынынтын ынӄо ивнин	 в у с ӄ ы м _ чыку _ м а ч в а н э в а н _ н ы _  в ы т р э т ы _ н _ т а р _  ӄ о й в э _  й ӈ ы _ н _ ы н _ кы _ ӄ э й ы ӄ ы _ н _ ч и м г ь у _  г ъ _ и _ т у м г э _ ӄэй _ ӄ у н _  ԓ е ԓ ю _ н _ ив _  ӄ и н _ м и ӈ _ кы _ ри _ м ы н ы _ нты _  н _ ы н ӄ о _ и в _ ни _ н _ 
ӄунԓеԓюнэ ирэпиӄытъым ынӄо	 ӄ у н _  ԓ е ԓ ю _  н э _ и р э _  п и ӄ ы _ т _  ъ ы м _ ы н ӄ о _ 
гэквэтԓин ирэпиӄытъым нэмэ пыкиргъи	 г _  э к в э т _ ԓин _ и р э _  п и ӄ ы _ т _  ъ ы м _ н э м э _ п ы к и р _ гъ _ и _ 
ирэпиӄытъым аԓваԓьэнаръэтгыпы	 и р э _  п и ӄ ы _ т _  ъ ы м _ а ԓ в а _  ԓ ь _  э н а р ъ э т _ гыпы _ 
ивнин гыттэпычьын маравраткэн ынӄо кыԓгытвынин	 и в _ ни _ н _ г ы т _  т э п ы _ чьы _ н _ м а р а в р а т _  к э н _ ы н ӄ о _ к ы ԓ г ы т в ы _  н и н _ 
ынин эԓгар эмъаԓвэнӄор наӄам майӈыԓьэӈгыргыԓьын эвыр	 ы н _  и н _ э ԓ г а _ р _ э м _  ъ а ԓ в _  э н _  ӄ о р _ н а ӄ а м _ м а й ӈ ы _  ԓ ь э ӈ _  г ы р г ы _  ԓ ь ы _ н _ э в ы р _ 
нирвыӄинэт ынин ԓьэӈгыргыт ӄаӈаэвԓявэԓгиӈын рырыткунин	 н _  и р в ы _  ӄ и н э _ т _ ы н _  и н _ ԓ ь э ӈ _  г ы р г ы _  т _ ӄ а ӈ а _  э в ԓ я в э _  ԓ г и _  ӈ ы _  н _ р ы р ы _ тку _  н и _ н _ 
ынкъам ръаратвавэԓнэн эмъаԓвэнӄор ынӄо чигԓемнин эмъаԓвэнӄор аны ԓыгэн эмъаԓвэнӄааӄай	 ы н к ъ а м _ р ъ а р а _  т в а _  в э ԓ _  н э _ н _ э м _  ъ а ԓ в _  э н _  ӄ о р _ ы н ӄ о _ ч и г ԓ е м _  н и н _ э м _  ъ а ԓ в _  э н _  ӄ о р _ а н ы _ ԓ ы г э н _ э м _  ъ а ԓ в _  э н _  ӄ а а _  ӄ а й _ 
гавэԓёвъяԓгыткоръэԓяԓен	 г а _  в э ԓ ё _  в ъ я ԓ г ы _  т к о _  р ъ э ԓ я _  ԓ е н _ 
гыргоԓягты ԓыгэн таӈамԓьэӈгырга ныкэӈунэӈэткуӄин	 г ы р г о ԓ я _ гты _ ԓ ы г э н _ т а ӈ _  а м _  ԓ ь э ӈ _  г ы р г а _ н ы _  к э _  ӈ у н _  э ӈ э _  т к у _  ӄ и н _ 
гыргоԓягты тыԓяма ԓыгэн ытръэч	 г ы р г о ԓ я _ гты _ т ы ԓ я _ ма _ ԓ ы г э н _ ы т р ъ э ч _ 
яаԓгыткат ныкэнчиӄыткуӄинэт ӄуйвик яноткэнатым ымы таӈванэван нытрунэт	 я а ԓ г ы _ тка _  т _ н ы _  к э н _ чиӄы _ тку _ ӄинэ _ т _ ӄ у й в и _ к _ я н о т _  к э н а _  т ы м _ ы м ы _ т а ӈ _  в а н э в а н _ н ы _  т р у _ нэ _ т _ 
ӄуйвик	 ӄ у й в и _ к _ 
ԓюур ынкэсӄэтгъи эԓгар эмъаԓвэнӄор	 ԓ ю у р _ ы н _  к э с ӄ э т _ гъ _ и _ э ԓ г а _ р _ э м _  ъ а ԓ в _  э н _  ӄ о р _ 
 ынко рэмыннуӈгъи этын	 _ ы н _  к о _ р э м ы н н у ӈ _ гъ _ и _ э т ы _ н _ 
ынин тумгэӄэй ӄунԓеԓю ынӄо	 ы н _  и н _ т у м г э _ ӄэй _ ӄ у н _  ԓ е ԓ ю _ ы н ӄ о _ 
гиԓгыйиквиԓин ӄунԓеԓю гыргоԓягты эмъаԓвэӄааӄайым	 г _  и ԓ г ы _  й и к в и _  ԓ и н _ ӄ у н _ ԓеԓю _ г ы р г о ԓ я _ гты _ э м _  ъ а ԓ в э _  ӄ а а _  ӄ а й _  ы м _ 
ынкэсӄык ныкытъыматӄэн ынкъым тинунин	 ы н _  к э с _  ӄ ы к _ н ы _  к ы _  т _  ъ ы м _  а т _  ӄ э н _ ы н _  к _  ъ ы м _ т и н у _  н и _ н _ 
ынкасӄэты этын эмъаԓвэнӄаата ынкы	 ы н _  к а с ӄ э т ы _ э т ы _  н _ э м _  ъ а ԓ в _  э н _  ӄ а а т _  а _ ы н _ кы _ 
таӈэтъо гакоргавԓен ӄунԓеԓю ынӄо нэнайӈоӄэн	 т а ӈ _  э т ъ о _ г а _  к о р г а в _  ԓ е н _ ӄ у н _  ԓ е ԓ ю _ ы н ӄ о _ н _  э н а _  й ӈ о _  ӄ э н _ 
ынкэсӄык эмъаԓвэнӄор миӈкыри	 ы н _  к э с _  ӄ ы к _ э м _  ъ а ԓ в _  э н _  ӄ о р _ м и ӈ _ кы _ ри _ 
ӄун амкоргава	 ӄ у н _ а м к о _ ргав _ а _ 
гакоргавԓен ӄунԓеԓю ынӄо нэнайӈоӄэн ынкэсӄык эмъаԓвэнӄор миӈкыри ӄун	 г а _  к о р г а в _ ԓен _ ӄ у н _  ԓ е ԓ ю _ ы н ӄ о _ н _  э н а _  й ӈ о _  ӄ э н _ ы н _  к э с _  ӄ ы к _ э м _  ъ а ԓ в _  э н _  ӄ о р _ м и ӈ _ кы _ ри _ ӄ у н _ 
амкоргава ынӄо тиӈунинэт тумгыт ынкъам	 а м к о _ ргав _ а _ ы н ӄ о _ т _  и ӈ у _ ни _  н э _ т _ т у м г ы _ т _ ы н к ъ а м _ 
раԓегъат ԓыгэн эвтыԓягты	 р а ԓ е _  г ъ а _  т _ ԓ ы г э н _ э в т ы ԓ я _ гты _ 
амыным эвын ынкы нытвачгатӄэн мотԓынтон ярайӈын	 а м _ ыным _ э в ы н _ ы н _ кы _ н ы _ тва _  ч г _ ат _ ӄэн _ м о т ԓ ы н т о _  н _ я р а _  й ӈ ы _ н _ 
 эвын ныԓгэнымайыӈӄэначгын	 _ э в ы н _ н ы _  ԓ г э _  н ы _  м а й ы ӈ _ ӄэначгы _ н _ 
вынэ ныкитэ вусӄымчыку	 в ы н э _ н ы _  к и т _ э _ в у с ӄ ы м _ чыку _ 
пыкиргъэт ынкы	 п ы к и р _  г ъ э _ т _ ы н _ кы _ 
ратагнык ӄунԓеԓюнэ чиниткин эвторвыӄай	 р а _  т а г н ы _ к _ ӄ у н _  ԓ е ԓ ю _  н э _ ч и н и т _  к и н _ э в т о р в ы _  ӄ а й _ 
ратчаннэн ынкъам ыръэ нэнаркыпчыткоӄэнат вивтыт ԓюур рай кыявычгатгъэ мотԓынтойӈын	 р а т ч а н _  н э _  н _ ы н к ъ а м _ ы р ъ _ э _ н _  э н а _  р к ы п ч ы т к о _ ӄэна _ т _ в и в т ы _ т _ ԓ ю у р _ р а й _ к ы я в ы _  ч г _ ат _ гъэ _ м о т ԓ ы н т о _  й ӈ ы _ н _ 
нивӄин ӄунԓеԓюнэ нинивӄин энмэч эӄыԓпэ ӄынтогэ вай	 н _  и в _ ӄин _ ӄ у н _  ԓ е ԓ ю _  н э _ н _  и н _ ив _  ӄ и н _ э н м э ч _ э ӄ ы ԓ п э _ ӄ ы _  н т о _ г _ э _ в а й _ 
мытъатчаркынэгыт еп	 м ы т _  ъ а т ч а _ ркын _ эгыт _ е п _ 
тыкынкэргыпатыркын вынэ	 т ы _  к ы н _  к э р _  г ы п а т ы _  р к ы н _ в ы н э _ 
нэнаԓгэнтэрӈыръовӄэнат ынин нэнэнэт ӄытԓыгъим	 н _  э н а _  ԓ г э _  н т _  э р ӈ ы _  р ъ о в _  ӄ э н а _ т _ ы н _  и н _ н э н э н э _ т _ ӄ ы т ԓ ы г _ ъ _ и _ м _ 
нэнатынпычерӄэнат чиниткин	 н _  э н а _  т ы н п ы _  ч е р _  ӄ э н а _ т _ ч и н и т _ кин _ 
эккэӄэгти ивнин	 э к к э _  ӄ э г _ ти _ и в _ ни _ н _ 
ӄунԓеԓюнэ эӄыԓпэ аны	 ӄ у н _  ԓ е ԓ ю _  н э _ э ӄ ы ԓ п э _ а н ы _ 
ӄынтогэ атчавооргэгыт еп ӈэвъэн	 ӄ ы _  н т о _ г _ э _ а т ч а в _  о о р г _  э г ы т _ е п _ ӈ э в ъ э _ н _ 
кэргыпыркын ӄытԓыгъим	 к э р г ы _  п ы _  р к ы н _ ӄ ы т ԓ ы г _ ъ _  и _ м _ 
	 _ 
тымыркынэн эчги ынӄэн тымыткопԓытконэнат эккэӄэгти	 т ы _  м ы р к ы н э _ н _ э ч г и _ ы н ӄ э н _ т ы _  м ы т к о _  п ԓ ы т к о _  н э _ на _ т _ э к к э _  ӄ э г _ ти _ 
пԓыткугъи ченэтрайыръытагэнӈыԓьатык ԓюур	 п ԓ ы т к у _  г ъ _ и _ ч е н э _ т _  р а _  й ы р ъ ы _  т а г э н ӈ ы _  ԓ ь а _  т ы к _ ԓ ю у р _ 
гыргоԓягты пэӈкочгатгъэ мотԓынтойӈын	 г ы р г о ԓ я _ гты _ п э ӈ к о ч г _  а т _  г ъ э _ м о т ԓ ы н т о _  й ӈ ы _ н _ 
рынооргык ӄачайпы рыранэн	 р ы н о о р г ы _  к _ ӄ а ч а _  й п ы _ р ы р а _  н э н _ 
рэтэм ынкъам пиӈкугъи	 р э т э м _ ы н к ъ а м _ п и ӈ к у _ гъ _ и _ 
ынӄоры гапойгыма нутэсӄык иргъи ӄунԓеԓюӄэйынэ	 ы н ӄ о р ы _ г а _  п о _ йгым _ а _ н у т э _ с _  ӄ ы к _ и р _ гъ _ и _ ӄ у н _  ԓ е ԓ ю _  ӄ э й _  ы н _  э _ 
ынанчиӄай гапойгыма пэнрынэн аны гапойгыԓьатмаравԓенат ынкы	 ы н а н _  ч и _ ӄай _ г а _  п о _ йгым _ а _ п э н р ы _  н э н _ а н ы _ г а _  п о й г ы _  ԓ ь а _  т _  м а р а в _  ԓ е н а _ т _ ы н _ кы _ 
ӄынвэр ԓюур	 ӄ ы н в э р _ ԓ ю у р _ 
пойгыкэн пыԓвынтын эрэтгъи эмуттэ чит гапойгыԓьатԓен	 п о й г ы _  к э н _ п ы ԓ в ы н т ы _  н _ э р э т _ гъ _ и _ э м у т _  т э _ ч и т _ г а _  п о й г ы _ ԓьат _ ԓен _ 
ӄэйыӄын ынӄо ӄунԓеԓюнэ мынгычвэтконэн уйӈэ амынгыка рытчынин	 ӄ э й ы ӄ ы _ н _ ы н ӄ о _ ӄ у н _ ԓеԓю _  н э _ м ы н _  г ы ч в э _  т к о _  н э _  н _ у й ӈ э _ а м _  ы н г ы _ к _  а _ р ы т ч ы _ ни _ н _ 
